country,market_segment,previous_cancellations,booking_changes,deposit_type,days_in_waiting_list,customer_type,reserved_room_type,required_car_parking_spaces,total_of_special_requests,is_canceled
PRT,Online TA,0,0,No Deposit,0,Transient,C,1,2,0
FRA,Direct,0,1,No Deposit,0,Transient,B,0,1,1
CN,Offline TA/TO,0,1,No Deposit,0,Transient-Party,E,0,0,0
DNK,Online TA,0,0,No Deposit,0,Transient,D,0,3,0
ESP,Online TA,0,2,No Deposit,0,Transient,A,0,2,1
CIV,Direct,0,3,No Deposit,0,Transient,D,0,1,0
GBR,Online TA,0,0,No Deposit,0,Transient-Party,A,1,0,0
ESP,Corporate,0,3,No Deposit,0,Transient,A,0,1,0
DEU,Offline TA/TO,0,5,No Deposit,0,Transient,D,0,0,0
MDV,Direct,0,0,No Deposit,0,Transient,E,0,0,1
DEU,Direct,0,1,No Deposit,0,Transient,D,0,2,0
AUS,Direct,0,0,No Deposit,0,Transient,E,0,1,0
ESP,Direct,0,1,No Deposit,0,Transient,G,1,0,0
BRA,Direct,0,0,No Deposit,0,Group,A,0,4,0
AUT,Online TA,0,0,No Deposit,0,Transient,E,0,3,0
DEU,Online TA,0,0,No Deposit,0,Transient,A,1,3,0
IRL,Online TA,0,0,No Deposit,0,Transient-Party,C,0,2,0
BEL,Direct,0,0,No Deposit,0,Transient,A,0,0,1
PRT,Corporate,5,0,No Deposit,0,Transient,A,0,0,0
PRT,Complementary,0,2,No Deposit,0,Transient,G,0,2,0
ESP,Online TA,0,1,No Deposit,0,Transient,D,0,2,1
DEU,Online TA,0,0,No Deposit,0,Transient,D,0,4,1
PRT,Groups,1,1,Non Refund,0,Transient-Party,A,0,0,1
GBR,Offline TA/TO,0,0,No Deposit,0,Group,A,0,1,0
FIN,Online TA,0,0,No Deposit,0,Transient,F,0,0,0
LVA,Online TA,0,0,No Deposit,0,Transient,D,0,2,0
RUS,Direct,0,0,No Deposit,0,Transient,F,0,0,0
FRA,Direct,0,0,No Deposit,0,Transient,D,0,2,1
PRT,Groups,0,0,Non Refund,59,Transient,A,0,0,1
LVA,Offline TA/TO,0,1,No Deposit,0,Transient,D,0,1,0
NLD,Online TA,0,0,No Deposit,0,Transient,E,1,2,0
PRT,Direct,0,3,No Deposit,0,Transient,A,0,0,1
FIN,Groups,0,1,No Deposit,0,Transient,A,0,0,0
AUS,Groups,0,0,No Deposit,0,Transient-Party,E,0,0,0
BEL,Online TA,0,2,No Deposit,0,Transient,H,1,0,0
BEL,Online TA,0,3,No Deposit,0,Transient,D,0,1,1
FRA,Groups,0,2,No Deposit,0,Transient,B,0,1,0
PRT,Aviation,0,0,No Deposit,0,Transient,D,0,2,0
BEL,Direct,0,0,No Deposit,0,Transient-Party,B,0,0,0
CN,Direct,0,0,No Deposit,0,Transient,A,0,1,0
GRC,Offline TA/TO,0,0,No Deposit,0,Transient,A,0,1,0
IRL,Online TA,0,0,No Deposit,0,Contract,A,0,2,0
PRT,Online TA,0,2,No Deposit,0,Transient,F,1,0,0
DEU,Direct,0,0,No Deposit,0,Transient,D,0,1,1
EST,Online TA,0,0,No Deposit,0,Transient,A,0,2,1
RUS,Online TA,0,0,No Deposit,0,Transient-Party,A,0,0,1
MAR,Online TA,0,0,No Deposit,0,Contract,A,0,2,0
FRA,Offline TA/TO,0,3,No Deposit,68,Transient-Party,A,0,1,0
AUT,Online TA,0,1,No Deposit,0,Transient,A,0,0,1
POL,Online TA,0,0,No Deposit,0,Transient,E,0,2,0
FRA,Offline TA/TO,0,2,No Deposit,0,Transient-Party,A,0,1,0
ESP,Online TA,0,0,No Deposit,0,Transient,F,0,3,0
AGO,Online TA,0,1,No Deposit,0,Transient,F,0,0,0
PRT,Direct,0,1,No Deposit,0,Transient,E,1,4,0
ITA,Groups,0,0,No Deposit,0,Transient,A,0,0,0
ITA,Online TA,0,0,No Deposit,0,Transient-Party,F,0,2,0
ITA,Online TA,0,2,No Deposit,0,Transient,A,0,2,0
LTU,Groups,0,0,No Deposit,0,Transient-Party,A,0,0,0
GBR,Direct,0,3,No Deposit,0,Transient,F,0,1,0
BEL,Direct,0,0,No Deposit,0,Transient,D,1,1,0
DEU,Corporate,0,0,Refundable,0,Transient-Party,A,0,0,0
PRT,Direct,0,0,No Deposit,0,Group,A,0,2,0
FRA,Complementary,0,1,No Deposit,0,Transient,F,1,0,0
HUN,Online TA,0,2,No Deposit,0,Transient-Party,A,0,2,0
PRT,Online TA,0,3,No Deposit,0,Transient,A,0,0,0
PRT,Corporate,1,0,No Deposit,0,Transient,E,0,0,1
BRA,Online TA,0,1,No Deposit,0,Transient,A,1,1,0
NLD,Online TA,0,4,No Deposit,0,Transient,A,0,1,0
PRT,Offline TA/TO,0,0,No Deposit,0,Contract,A,0,1,0
PRT,Corporate,0,0,Non Refund,16,Transient,A,0,0,1
BEL,Groups,0,4,No Deposit,0,Transient-Party,A,0,0,0
DOM,Online TA,0,0,No Deposit,0,Transient,A,0,1,0
PRT,Online TA,0,1,No Deposit,0,Transient,G,0,0,1
PRT,Direct,0,3,No Deposit,0,Transient,A,0,1,1
GRC,Corporate,0,0,No Deposit,0,Transient-Party,A,0,0,0
MAR,Direct,0,0,No Deposit,0,Transient,A,1,0,0
PRT,Online TA,1,0,No Deposit,0,Contract,F,0,0,1
GBR,Offline TA/TO,0,1,No Deposit,0,Transient,D,0,2,0
GBR,Direct,0,2,No Deposit,0,Transient,F,0,0,0
FIN,Offline TA/TO,0,0,No Deposit,0,Contract,E,0,0,0
ESP,Online TA,0,3,No Deposit,0,Transient,D,0,1,0
DEU,Offline TA/TO,0,0,No Deposit,224,Transient-Party,A,0,0,0
ROU,Online TA,0,3,No Deposit,0,Transient,A,0,2,0
ESP,Online TA,0,1,No Deposit,0,Transient,F,0,0,0
ITA,Online TA,0,1,No Deposit,0,Transient,D,0,0,0
PRT,Offline TA/TO,0,0,Non Refund,27,Transient,A,0,0,1
URY,Online TA,0,0,No Deposit,0,Transient,A,0,1,0
ESP,Online TA,0,0,No Deposit,0,Transient-Party,A,3,2,0
CHN,Online TA,0,0,No Deposit,0,Transient-Party,D,0,0,0
PRT,Online TA,0,0,No Deposit,0,Transient,B,0,2,1
ESP,Online TA,0,2,No Deposit,0,Transient,D,0,1,1
PRT,Online TA,0,7,No Deposit,0,Transient,A,0,0,0
ESP,Online TA,0,0,No Deposit,0,Transient-Party,A,0,4,0
PRT,Direct,1,1,No Deposit,0,Transient,E,0,0,0
ITA,Aviation,0,0,No Deposit,0,Transient-Party,D,0,0,0
PRT,Offline TA/TO,0,2,No Deposit,0,Transient,A,1,0,0
ESP,Online TA,0,3,No Deposit,0,Transient-Party,A,0,1,1
CHE,Online TA,0,1,No Deposit,0,Transient,D,0,2,0
LTU,Online TA,0,0,No Deposit,0,Transient,A,0,1,0
USA,Direct,0,1,No Deposit,0,Transient,D,1,0,0
JEY,Online TA,0,0,No Deposit,0,Transient,A,0,0,1
PRT,Groups,1,1,No Deposit,0,Transient-Party,A,0,0,1
BRA,Online TA,0,1,No Deposit,0,Transient,A,0,0,0
BRA,Direct,0,2,No Deposit,0,Transient,D,0,0,0
USA,Online TA,0,3,No Deposit,0,Transient,A,0,0,1
PRT,Corporate,0,0,No Deposit,0,Transient-Party,D,1,0,0
PRT,Direct,0,3,No Deposit,0,Transient,A,0,1,0
SRB,Direct,0,1,No Deposit,0,Transient,A,0,0,0
CN,Groups,0,0,No Deposit,0,Transient-Party,E,0,1,0
PRT,Complementary,0,1,No Deposit,0,Transient,A,0,2,0
NOR,Online TA,0,0,No Deposit,0,Transient,A,0,1,1
DNK,Online TA,0,0,No Deposit,0,Transient,D,0,2,0
CN,Online TA,0,1,No Deposit,0,Transient,G,0,1,0
MOZ,Online TA,0,0,No Deposit,0,Transient,A,0,3,0
GBR,Direct,0,0,No Deposit,0,Transient,F,1,2,0
PRT,Direct,0,0,No Deposit,0,Transient-Party,A,0,1,1
PRT,Direct,0,0,No Deposit,0,Transient-Party,E,0,0,0
POL,Online TA,0,0,No Deposit,0,Group,A,1,1,0
GBR,Offline TA/TO,0,3,No Deposit,0,Transient,E,0,0,0
SWE,Direct,0,1,No Deposit,0,Transient,F,0,0,0
CHE,Online TA,0,1,No Deposit,0,Transient,H,1,1,0
PRT,Direct,0,3,No Deposit,0,Transient,C,0,0,0
PRT,Online TA,0,0,No Deposit,0,Transient-Party,A,1,1,0
NLD,Direct,0,0,No Deposit,0,Transient-Party,D,0,1,0
GBR,Online TA,0,1,No Deposit,0,Contract,F,0,0,0
NOR,Direct,0,0,No Deposit,0,Transient,D,0,0,0
BRA,Offline TA/TO,0,0,No Deposit,0,Transient,D,0,0,0
PRT,Complementary,0,0,No Deposit,0,Transient,A,0,2,0
HRV,Online TA,0,0,No Deposit,0,Transient,A,0,2,0
POL,Offline TA/TO,0,0,No Deposit,0,Transient,E,0,1,0
ARG,Direct,0,0,No Deposit,0,Transient,A,1,1,0
FIN,Online TA,0,0,No Deposit,0,Transient-Party,A,0,1,0
FRA,Online TA,0,5,No Deposit,0,Transient,A,0,1,0
SVK,Online TA,0,0,No Deposit,0,Transient,A,0,1,0
PRT,Groups,0,3,No Deposit,0,Transient-Party,A,0,0,0
CHE,Corporate,0,2,No Deposit,0,Transient-Party,E,0,0,0
BRA,Offline TA/TO,0,1,No Deposit,0,Transient-Party,A,0,2,0
PRT,Groups,0,0,Non Refund,84,Transient,A,0,0,1
PRT,Corporate,1,0,No Deposit,0,Transient-Party,A,0,1,0
CHN,Online TA,0,0,No Deposit,0,Transient,D,0,2,1
PRT,Direct,0,4,No Deposit,0,Transient,A,0,1,1
BEL,Online TA,0,0,No Deposit,0,Transient,E,1,1,0
FRA,Groups,0,0,No Deposit,0,Transient-Party,E,0,0,0
KOR,Direct,0,0,No Deposit,0,Transient,A,0,0,0
MYS,Online TA,0,0,No Deposit,0,Transient,D,0,2,0
HUN,Online TA,0,0,No Deposit,0,Transient,B,0,2,1
JOR,Online TA,0,0,No Deposit,0,Transient,A,0,1,0
FRA,Direct,0,0,No Deposit,0,Transient,D,1,3,0
FRA,Online TA,0,0,No Deposit,0,Transient,D,1,2,0
DEU,Groups,0,1,No Deposit,0,Transient-Party,A,0,1,0
CN,Online TA,0,0,No Deposit,0,Transient,C,1,1,0
CHE,Online TA,0,2,No Deposit,0,Transient-Party,G,1,2,0
ESP,Online TA,0,0,No Deposit,0,Transient,H,0,1,1
ESP,Groups,1,0,No Deposit,0,Transient-Party,A,0,0,1
BEL,Online TA,0,1,No Deposit,0,Transient,F,0,1,0
ESP,Offline TA/TO,0,0,No Deposit,0,Transient,E,0,1,0
ITA,Online TA,0,0,No Deposit,0,Transient,D,0,3,1
DEU,Online TA,0,0,No Deposit,0,Transient,G,0,1,1
POL,Complementary,0,0,No Deposit,0,Transient,A,0,1,0
ISR,Online TA,0,0,No Deposit,0,Transient,B,0,3,1
ARG,Online TA,0,0,No Deposit,0,Transient,A,1,1,0
IRL,Online TA,0,1,No Deposit,0,Transient,A,0,4,0
DEU,Direct,0,0,No Deposit,0,Transient,E,1,0,0
FRA,Corporate,0,0,No Deposit,0,Transient-Party,A,0,1,0
CHN,Groups,0,0,No Deposit,0,Transient,E,0,0,0
PRT,Offline TA/TO,0,1,No Deposit,0,Transient,A,1,1,0
ZAF,Online TA,0,1,No Deposit,0,Transient,A,0,1,1
PRT,Online TA,0,5,No Deposit,0,Transient-Party,D,1,0,0
USA,Online TA,0,2,No Deposit,0,Transient,E,0,0,0
USA,Online TA,0,4,No Deposit,0,Transient,D,0,0,1
CHE,Online TA,0,0,No Deposit,0,Transient,E,1,1,0
IRL,Online TA,0,1,No Deposit,0,Transient,A,1,2,0
ESP,Online TA,0,2,No Deposit,0,Transient-Party,G,0,1,0
GBR,Corporate,0,1,No Deposit,0,Transient,A,0,0,0
GBR,Direct,0,2,No Deposit,0,Transient-Party,F,1,1,0
PRT,Direct,0,0,No Deposit,0,Transient,D,0,3,0
FRA,Online TA,0,2,No Deposit,0,Transient,D,1,2,0
FRA,Direct,0,0,No Deposit,0,Transient,F,0,2,0
POL,Online TA,0,0,No Deposit,0,Transient-Party,B,0,1,0
RUS,Online TA,0,0,No Deposit,0,Transient-Party,A,0,1,0
IRL,Offline TA/TO,0,0,No Deposit,0,Contract,D,0,1,0
TUR,Groups,0,1,No Deposit,0,Transient-Party,A,0,0,0
LTU,Online TA,0,0,No Deposit,0,Transient,A,0,2,0
PRT,Corporate,0,0,No Deposit,0,Transient,D,0,2,0
SWE,Direct,0,0,No Deposit,0,Transient,A,0,1,0
DZA,Online TA,0,0,No Deposit,0,Transient,A,0,1,1
IRL,Offline TA/TO,0,1,No Deposit,0,Transient-Party,E,0,1,0
GBR,Online TA,0,2,No Deposit,0,Transient,F,0,2,0
MLT,Online TA,0,0,No Deposit,0,Transient,D,1,1,0
PRT,Offline TA/TO,0,0,No Deposit,0,Transient-Party,H,0,1,0
PRT,Corporate,4,0,No Deposit,0,Transient,A,1,0,0
BEL,Online TA,0,0,No Deposit,0,Transient-Party,B,0,3,1
PRT,Offline TA/TO,0,0,No Deposit,0,Transient,F,0,1,1
LUX,Online TA,0,0,No Deposit,0,Transient,H,0,0,0
ESP,Direct,0,0,No Deposit,0,Transient,G,1,1,0
TUR,Online TA,0,1,No Deposit,0,Transient,A,0,0,0
EST,Offline TA/TO,0,1,No Deposit,0,Transient,A,0,0,0
FIN,Direct,0,1,No Deposit,0,Transient,A,0,0,0
FRA,Direct,0,2,No Deposit,0,Transient,E,0,1,0
ISR,Online TA,0,1,No Deposit,0,Transient,A,0,1,0
FRA,Direct,0,1,No Deposit,0,Transient,B,0,0,0
POL,Online TA,0,0,No Deposit,0,Transient-Party,A,0,3,0
BEL,Aviation,0,0,No Deposit,0,Transient,D,0,0,0
KOR,Online TA,0,0,No Deposit,0,Transient,A,0,2,0
ITA,Online TA,0,2,No Deposit,0,Transient,D,0,0,0
PRT,Online TA,0,0,No Deposit,0,Transient,H,0,1,0
PRT,Online TA,0,2,No Deposit,0,Contract,A,0,2,0
ISL,Online TA,0,2,No Deposit,0,Transient,A,0,0,0
IRL,Online TA,0,0,No Deposit,0,Transient-Party,A,1,0,0
USA,Corporate,0,1,No Deposit,0,Transient,A,0,0,0
PRT,Aviation,0,0,No Deposit,0,Group,A,0,0,0
FIN,Direct,0,0,No Deposit,0,Transient,A,0,0,0
ISR,Online TA,0,0,No Deposit,0,Transient,A,0,5,0
URY,Online TA,0,0,No Deposit,0,Transient,A,1,1,0
PRT,Offline TA/TO,0,1,No Deposit,0,Transient,E,0,0,0
USA,Direct,0,3,No Deposit,0,Transient,A,0,0,0
LUX,Direct,0,0,No Deposit,0,Transient,D,0,0,0
RUS,Online TA,0,0,No Deposit,0,Transient,C,0,2,0
PRT,Online TA,0,0,No Deposit,0,Group,D,0,3,0
GBR,Online TA,0,2,No Deposit,0,Transient,A,1,0,0
FRA,Online TA,0,1,No Deposit,0,Transient,E,0,3,0
BRA,Direct,0,0,No Deposit,0,Transient,A,0,2,0
FRA,Direct,0,0,No Deposit,0,Transient,F,0,3,0
ITA,Corporate,0,2,No Deposit,0,Transient-Party,A,0,0,0
PRT,Corporate,0,0,No Deposit,0,Transient,G,0,3,0
PRT,Corporate,0,0,No Deposit,0,Transient,E,1,1,0
CMR,Online TA,0,0,No Deposit,0,Transient,D,0,0,0
TZA,Online TA,0,0,No Deposit,0,Transient,B,0,2,1
ESP,Offline TA/TO,0,1,No Deposit,0,Transient,A,0,2,0
DEU,Online TA,1,0,No Deposit,0,Transient-Party,A,0,0,1
AGO,Corporate,0,3,No Deposit,0,Transient,A,0,2,0
FRA,Online TA,0,0,No Deposit,0,Contract,D,0,1,0
USA,Direct,0,0,No Deposit,0,Transient,D,1,0,0
BEL,Online TA,0,0,No Deposit,0,Transient-Party,D,0,2,0
ESP,Direct,0,0,No Deposit,0,Transient,F,1,1,0
NLD,Online TA,0,0,No Deposit,0,Transient,E,0,0,1
PRT,Direct,0,3,No Deposit,0,Transient,C,1,2,0
FIN,Corporate,0,0,No Deposit,0,Transient-Party,A,0,0,0
DEU,Direct,0,1,No Deposit,0,Transient,B,0,1,0
FIN,Online TA,0,2,No Deposit,0,Transient,B,0,0,0
AUT,Online TA,0,1,No Deposit,0,Contract,A,1,1,0
SWE,Online TA,0,0,No Deposit,0,Transient,E,1,0,0
ESP,Online TA,0,3,No Deposit,0,Transient,D,1,5,0
RUS,Online TA,0,0,No Deposit,0,Transient,A,1,2,0
SWE,Online TA,0,2,No Deposit,0,Transient,B,0,1,1
DNK,Groups,0,0,No Deposit,0,Transient,A,0,0,0
CN,Online TA,0,0,No Deposit,0,Transient,D,1,0,0
ESP,Offline TA/TO,0,0,No Deposit,0,Group,A,0,1,0
PRT,Direct,0,0,No Deposit,0,Transient,H,1,1,0
PRT,Complementary,2,0,No Deposit,0,Transient,D,0,0,0
GBR,Offline TA/TO,0,0,No Deposit,0,Transient-Party,E,0,2,0
PRT,Direct,0,4,No Deposit,0,Transient,A,1,3,0
RUS,Offline TA/TO,0,0,No Deposit,0,Transient,D,0,0,0
LTU,Direct,0,1,No Deposit,0,Transient,A,0,0,0
FRA,Direct,0,2,No Deposit,0,Transient,A,1,0,0
AUS,Online TA,0,0,No Deposit,0,Transient,A,1,0,0
PRT,Direct,0,3,No Deposit,0,Transient,E,0,1,1
PRT,Corporate,0,0,No Deposit,0,Contract,A,0,2,1
ITA,Online TA,0,0,No Deposit,0,Transient,G,0,0,0
ITA,Online TA,0,1,No Deposit,0,Transient,F,0,2,0
ESP,Aviation,2,0,No Deposit,0,Transient,D,0,0,1
IRL,Online TA,0,1,No Deposit,0,Transient,D,0,1,0
ITA,Online TA,0,1,No Deposit,0,Transient,B,0,0,1
CHN,Online TA,0,1,No Deposit,0,Transient,A,0,2,0
PRT,Groups,0,3,No Deposit,59,Transient-Party,A,0,3,0
FRA,Offline TA/TO,0,0,No Deposit,1,Transient,A,0,0,0
CN,Direct,0,1,No Deposit,0,Transient,D,1,3,0
CHE,Offline TA/TO,0,0,No Deposit,0,Transient,A,0,2,0
ISL,Direct,0,0,No Deposit,0,Transient,G,0,0,0
DEU,Corporate,0,6,No Deposit,0,Transient-Party,A,0,1,0
CYP,Online TA,0,0,No Deposit,0,Transient,A,0,1,1
FRA,Online TA,0,0,No Deposit,0,Transient,E,1,2,0
FIN,Corporate,0,1,No Deposit,0,Transient-Party,E,0,0,0
PRT,Groups,0,6,No Deposit,0,Transient-Party,E,0,2,0
AUT,Online TA,0,3,No Deposit,0,Transient,H,1,0,0
DEU,Offline TA/TO,0,1,No Deposit,0,Transient,A,1,0,0
MEX,Online TA,0,0,No Deposit,0,Transient-Party,A,0,0,0
SWE,Offline TA/TO,0,1,No Deposit,0,Transient,A,0,2,0
SVK,Online TA,0,0,No Deposit,0,Transient,C,0,1,1
USA,Online TA,0,1,No Deposit,0,Transient,A,1,1,0
USA,Direct,0,3,No Deposit,0,Transient,G,1,0,0
SWE,Online TA,0,2,No Deposit,0,Transient,E,0,1,0
AUT,Online TA,0,1,No Deposit,0,Transient,G,1,0,0
GBR,Online TA,0,0,No Deposit,0,Transient,G,1,0,0
CHE,Groups,0,2,No Deposit,0,Transient-Party,A,0,0,0
ESP,Online TA,0,0,No Deposit,0,Transient,B,0,1,1
DEU,Direct,0,0,No Deposit,0,Transient,A,1,1,0
IRL,Online TA,0,0,Refundable,0,Transient,A,0,0,1
ESP,Direct,0,2,No Deposit,0,Transient,F,1,1,0
ECU,Online TA,0,0,No Deposit,0,Transient,F,0,0,0
NGA,Online TA,0,0,No Deposit,0,Transient,A,0,1,1
BEL,Groups,0,1,Refundable,0,Transient-Party,A,0,0,0
PRT,Direct,2,1,No Deposit,0,Transient,A,0,2,1
MAR,Direct,0,0,No Deposit,0,Transient,A,0,0,0
GBR,Groups,0,3,No Deposit,0,Transient-Party,C,0,0,0
GBR,Direct,0,4,No Deposit,0,Transient,A,0,2,0
PRT,Online TA,0,1,No Deposit,0,Transient-Party,B,0,0,0
COL,Online TA,0,0,No Deposit,0,Transient-Party,A,0,1,0
PRT,Online TA,0,3,No Deposit,0,Transient-Party,A,0,0,0
NOR,Offline TA/TO,0,0,No Deposit,0,Transient,E,0,0,0
CN,Offline TA/TO,0,0,No Deposit,0,Transient,E,0,0,0
FRA,Online TA,0,1,No Deposit,0,Transient,D,1,2,0
FRA,Corporate,0,1,No Deposit,0,Transient,E,0,0,1
TUN,Online TA,0,0,No Deposit,0,Transient,A,0,3,0
BRA,Online TA,0,0,No Deposit,0,Transient,D,1,2,0
DEU,Online TA,0,2,No Deposit,0,Transient,A,0,1,0
BEL,Online TA,0,0,No Deposit,0,Contract,D,0,2,0
DEU,Direct,0,0,No Deposit,0,Transient,G,0,0,0
PRT,Direct,0,3,No Deposit,0,Transient,G,1,2,0
ROU,Direct,0,0,No Deposit,0,Transient,C,0,0,0
FRA,Online TA,0,0,No Deposit,0,Transient,C,0,0,0
PRT,Direct,1,1,No Deposit,0,Transient,A,0,0,0
BRA,Offline TA/TO,0,1,No Deposit,0,Transient-Party,D,0,1,0
DNK,Online TA,0,0,No Deposit,0,Transient,A,1,1,0
GBR,Offline TA/TO,0,2,No Deposit,0,Transient,E,0,2,0
ISR,Online TA,0,0,No Deposit,0,Transient,A,0,0,0
LTU,Online TA,0,0,No Deposit,0,Transient,A,0,1,1
PRT,Complementary,0,0,No Deposit,0,Transient,G,0,2,0
ITA,Offline TA/TO,0,0,No Deposit,0,Transient,E,0,1,0
USA,Direct,0,1,No Deposit,0,Transient,F,1,0,0
PRT,Online TA,1,0,No Deposit,0,Transient,G,0,3,1
GBR,Online TA,0,2,No Deposit,0,Transient,G,1,1,0
GBR,Online TA,0,2,No Deposit,0,Transient,A,0,2,1
PRT,Online TA,0,1,No Deposit,0,Transient,G,1,2,0
CHE,Online TA,0,2,No Deposit,0,Transient,A,0,3,0
FRA,Online TA,0,0,No Deposit,0,Transient,C,0,1,1
BRA,Online TA,0,0,No Deposit,0,Transient,E,1,2,0
PRT,Online TA,0,2,No Deposit,0,Transient,E,1,3,0
ISR,Online TA,0,0,No Deposit,0,Transient-Party,A,0,1,0
PRT,Online TA,0,0,No Deposit,0,Transient-Party,B,0,0,0
SWE,Groups,0,0,No Deposit,0,Transient-Party,D,1,0,0
BRA,Corporate,0,1,No Deposit,15,Transient-Party,D,0,1,0
PRT,Complementary,0,1,No Deposit,0,Transient,A,0,1,1
MDV,Online TA,0,0,No Deposit,0,Transient,A,0,0,1
PRT,Offline TA/TO,0,0,Non Refund,63,Transient,A,0,0,1
PRT,Offline TA/TO,0,2,No Deposit,0,Transient-Party,D,0,0,0
NLD,Groups,0,0,No Deposit,0,Transient-Party,D,1,0,0
BEL,Online TA,0,0,No Deposit,0,Transient-Party,B,0,1,0
KAZ,Direct,0,0,No Deposit,0,Transient,F,0,2,0
AGO,Online TA,0,0,No Deposit,0,Transient,E,0,2,0
IRL,Online TA,0,1,No Deposit,0,Transient,G,0,0,0
PRT,Direct,0,2,No Deposit,0,Transient,C,0,0,1
DNK,Direct,0,1,No Deposit,0,Transient,E,0,3,0
DEU,Corporate,0,1,No Deposit,0,Transient-Party,D,0,0,0
PRT,Direct,0,3,No Deposit,0,Transient,F,0,2,0
PRT,Corporate,0,0,Non Refund,0,Transient,D,0,0,1
HUN,Online TA,0,0,No Deposit,0,Transient,A,1,1,0
PRT,Aviation,0,1,No Deposit,0,Transient,A,0,0,1
GRC,Offline TA/TO,0,0,No Deposit,0,Transient,A,0,0,0
ZAF,Online TA,0,2,No Deposit,0,Transient,H,0,0,0
PRT,Online TA,1,0,No Deposit,0,Transient-Party,A,0,0,1
IRL,Direct,0,0,No Deposit,0,Transient-Party,D,0,0,1
PRT,Online TA,0,0,No Deposit,0,Transient-Party,B,0,0,1
RUS,Online TA,0,1,No Deposit,0,Transient,A,1,1,0
ESP,Direct,0,0,No Deposit,0,Transient,A,0,1,1
IDN,Online TA,0,0,No Deposit,0,Transient,A,0,1,0
CHL,Online TA,0,0,No Deposit,0,Transient-Party,A,1,1,0
KWT,Online TA,0,0,No Deposit,0,Transient,D,0,1,1
SWE,Groups,0,1,No Deposit,0,Transient-Party,G,1,0,0
MKD,Groups,0,1,No Deposit,0,Transient,A,0,0,0
FRA,Direct,0,1,No Deposit,0,Transient,H,0,0,0
TUN,Direct,0,0,No Deposit,0,Transient,F,0,0,1
PRT,Online TA,0,1,No Deposit,0,Transient,E,1,0,0
GBR,Online TA,0,3,No Deposit,0,Transient-Party,G,0,0,0
PRT,Direct,1,1,No Deposit,0,Transient,E,1,1,0
PRT,Online TA,0,1,No Deposit,0,Contract,A,0,2,0
USA,Groups,0,0,No Deposit,96,Transient-Party,A,0,0,0
DEU,Online TA,0,1,No Deposit,0,Transient,F,0,1,0
BLR,Online TA,0,0,No Deposit,0,Transient,A,0,1,1
ESP,Online TA,0,0,No Deposit,0,Transient,H,0,1,0
USA,Online TA,0,1,No Deposit,0,Transient,G,0,0,1
GBR,Corporate,0,1,No Deposit,0,Transient-Party,E,1,0,0
GBR,Direct,0,0,No Deposit,0,Group,A,0,0,0
PRI,Online TA,0,0,No Deposit,0,Transient,A,0,1,0
ESP,Corporate,0,1,No Deposit,0,Transient,A,0,1,0
DEU,Corporate,0,14,No Deposit,0,Transient-Party,A,0,1,0
BEL,Direct,0,0,No Deposit,0,Transient,E,0,2,0
TUN,Direct,0,0,No Deposit,0,Transient,A,0,0,0
POL,Online TA,0,0,No Deposit,0,Contract,F,0,2,0
DEU,Online TA,0,2,No Deposit,0,Transient,G,0,1,0
AUT,Online TA,0,1,No Deposit,0,Transient,A,0,1,0
GBR,Groups,0,0,No Deposit,0,Transient-Party,D,0,0,1
FRA,Online TA,0,2,No Deposit,0,Transient,F,0,1,0
GBR,Direct,0,1,No Deposit,0,Transient,G,0,0,0
ESP,Corporate,0,0,No Deposit,0,Transient,D,0,0,0
ITA,Online TA,0,1,No Deposit,0,Transient,E,1,1,0
AUT,Offline TA/TO,0,1,No Deposit,0,Transient,A,0,1,0
NLD,Online TA,0,0,No Deposit,0,Transient,E,0,4,0
RUS,Online TA,0,2,No Deposit,0,Transient,G,0,1,0
ITA,Direct,0,1,No Deposit,0,Transient,A,0,2,0
DNK,Direct,0,0,No Deposit,0,Transient-Party,A,0,2,0
DNK,Offline TA/TO,0,2,No Deposit,0,Transient,D,0,0,0
GRC,Aviation,0,0,No Deposit,0,Transient-Party,A,0,0,0
PRT,Offline TA/TO,0,0,No Deposit,0,Contract,E,1,2,0
ECU,Online TA,0,0,No Deposit,0,Transient,D,0,1,1
CZE,Online TA,0,0,No Deposit,0,Transient,A,0,1,1
ITA,Direct,0,1,No Deposit,0,Transient-Party,A,0,0,0
CHE,Online TA,0,1,No Deposit,0,Transient,B,0,2,1
LVA,Online TA,0,0,No Deposit,0,Transient,D,0,1,1
GBR,Offline TA/TO,0,1,No Deposit,0,Transient,D,0,4,0
LUX,Direct,0,0,No Deposit,0,Transient,E,0,0,0
AGO,Online TA,0,2,No Deposit,0,Transient,D,0,0,1
CN,Online TA,0,0,No Deposit,0,Transient,G,1,1,0
BRA,Groups,0,0,No Deposit,0,Transient-Party,A,0,1,0
URY,Online TA,0,0,No Deposit,0,Transient,D,0,2,0
BEL,Online TA,0,0,No Deposit,0,Transient-Party,A,1,1,0
CN,Online TA,0,0,No Deposit,0,Transient,F,0,2,0
BRA,Online TA,0,0,No Deposit,0,Transient,B,0,0,0
FRA,Online TA,0,0,No Deposit,0,Transient,H,0,0,0
AUS,Online TA,0,2,No Deposit,0,Transient-Party,A,0,1,0
VEN,Online TA,0,0,No Deposit,0,Transient,A,0,1,1
PRT,Corporate,0,3,No Deposit,0,Transient,A,0,1,0
PRT,Direct,0,1,No Deposit,0,Transient-Party,E,0,1,0
